year,level,country_code,country_name,school_type,characteristic_desc,characteristic_1,characteristic_2,headcount,perm_excl,perm_excl_rate,fixed_excl,fixed_excl_rate,one_plus_fixed,one_plus_fixed_rate
201314,NATIONAL,E92000001,England,Total,Age_gender,Age_8,Female,285395,10,0,740,0.26,410,0.14
201314,NATIONAL,E92000001,England,Total,Age,Age_9,Total,572275,220,0.04,9490,1.66,4845,0.85
201314,NATIONAL,E92000001,England,Total,Age_gender,Age_9,Male,292875,210,0.07,8585,2.93,4335,1.48
201314,NATIONAL,E92000001,England,Total,Age_gender,Age_9,Female,279400,10,0,905,0.32,510,0.18
201314,NATIONAL,E92000001,England,Total,Age,Age_10,Total,556100,170,0.03,10305,1.85,5650,1.02
201314,NATIONAL,E92000001,England,Total,Age_gender,Age_10,Male,284780,165,0.06,9265,3.25,5010,1.76
201314,NATIONAL,E92000001,England,Total,Age_gender,Age_10,Female,271320,5,0,1045,0.38,640,0.24
201314,NATIONAL,E92000001,England,Total,Age,Age_11,Total,531695,365,0.07,27285,5.13,13830,2.6
201314,NATIONAL,E92000001,England,Total,Age_gender,Age_11,Male,272425,315,0.12,23045,8.46,11395,4.18
201314,NATIONAL,E92000001,England,Total,Age_gender,Age_11,Female,259270,45,0.02,4245,1.64,2435,0.94
201314,NATIONAL,E92000001,England,Total,Age,Age_12,Total,536850,700,0.13,41400,7.71,21290,3.97
201314,NATIONAL,E92000001,England,Total,Age_gender,Age_12,Male,274195,540,0.2,30795,11.23,15660,5.71
201314,NATIONAL,E92000001,England,Total,Age_gender,Age_12,Female,262655,160,0.06,10605,4.04,5635,2.15
201314,NATIONAL,E92000001,England,Total,Age,Age_13,Total,547365,1070,0.2,52335,9.56,27275,4.98
201314,NATIONAL,E92000001,England,Total,Age_gender,Age_13,Male,279865,780,0.28,35455,12.67,18410,6.58
201314,NATIONAL,E92000001,England,Total,Age_gender,Age_13,Female,267500,290,0.11,16880,6.31,8865,3.31
201314,NATIONAL,E92000001,England,Total,Age,Age_14,Total,560655,1325,0.24,59480,10.61,31645,5.64
201314,NATIONAL,E92000001,England,Total,Age_gender,Age_14,Male,286840,960,0.33,39185,13.66,20925,7.29
201314,NATIONAL,E92000001,England,Total,Age_gender,Age_14,Female,273815,365,0.13,20290,7.41,10720,3.91
201314,NATIONAL,E92000001,England,Total,Age,Age_15,Total,559975,545,0.1,39355,7.03,24070,4.3
201314,NATIONAL,E92000001,England,Total,Age_gender,Age_15,Male,285560,435,0.15,27890,9.77,16895,5.92
201314,NATIONAL,E92000001,England,Total,Age_gender,Age_15,Female,274415,110,0.04,11470,4.18,7170,2.61
201314,NATIONAL,E92000001,England,Total,Age,Age_16,Total,236155,30,0.01,1525,0.65,1315,0.56
201314,NATIONAL,E92000001,England,Total,Age_gender,Age_16,Male,114360,25,0.02,1175,1.03,1005,0.88
201314,NATIONAL,E92000001,England,Total,Age_gender,Age_16,Female,121800,x,x,350,0.29,310,0.25
201314,NATIONAL,E92000001,England,Total,Age,Age_17,Total,189310,15,0.01,640,0.34,575,0.3
201314,NATIONAL,E92000001,England,Total,Age_gender,Age_17,Male,90180,15,0.01,485,0.54,440,0.49
201314,NATIONAL,E92000001,England,Total,Age_gender,Age_17,Female,99130,x,x,150,0.15,135,0.14
201314,NATIONAL,E92000001,England,Total,Age,Age_18,Total,26155,x,x,110,0.42,95,0.36
201314,NATIONAL,E92000001,England,Total,Age_gender,Age_18,Male,14275,x,x,85,0.58,70,0.5
201314,NATIONAL,E92000001,England,Total,Age_gender,Age_18,Female,11880,0,0,25,0.22,20,0.19
201314,NATIONAL,E92000001,England,Total,Age,Age_19_and_over,Total,1130,0,0,15,1.24,10,0.97
201314,NATIONAL,E92000001,England,Total,Age_gender,Age_19_and_over,Male,570,0,0,5,1.23,5,1.23
201314,NATIONAL,E92000001,England,Total,Age_gender,Age_19_and_over,Female,560,0,0,5,1.25,5,0.71
201314,NATIONAL,E92000001,England,Total,Ethnicity,Ethnicity_Major_White_Total,Total,5199790,3805,0.07,216185,4.16,109820,2.11
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Major_White_Total,Male,2653560,2970,0.11,159620,6.02,80025,3.02
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Major_White_Total,Female,2546230,835,0.03,56565,2.22,29795,1.17
201314,NATIONAL,E92000001,England,Total,Ethnicity,Ethnicity_Minor_White_British,Total,4839150,3555,0.07,203845,4.21,102815,2.12
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_White_British,Male,2469545,2770,0.11,150385,6.09,74830,3.03
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_White_British,Female,2369605,790,0.03,53460,2.26,27985,1.18
201314,NATIONAL,E92000001,England,Total,Ethnicity,Ethnicity_Minor_Irish,Total,21520,10,0.05,855,3.98,460,2.14
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Irish,Male,10880,5,0.06,610,5.6,320,2.95
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Irish,Female,10640,5,0.04,250,2.33,140,1.32
201314,NATIONAL,E92000001,England,Total,Ethnicity,Ethnicity_Minor_Traveller_of_Irish_heritage,Total,4490,25,0.6,835,18.64,390,8.69
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Traveller_of_Irish_heritage,Male,2320,25,0.99,655,28.31,295,12.67
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Traveller_of_Irish_heritage,Female,2170,5,0.18,180,8.3,95,4.43
201314,NATIONAL,E92000001,England,Total,Ethnicity,Ethnicity_Minor_Gypsy_Roma,Total,18765,65,0.34,2690,14.33,1300,6.93
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Gypsy_Roma,Male,9520,45,0.49,1985,20.85,945,9.92
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Gypsy_Roma,Female,9240,15,0.17,705,7.61,355,3.85
201314,NATIONAL,E92000001,England,Total,Ethnicity,Ethnicity_Minor_Any_other_white_background,Total,315865,145,0.05,7960,2.52,4855,1.54
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Any_other_white_background,Male,161295,125,0.08,5985,3.71,3635,2.25
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Any_other_white_background,Female,154570,25,0.01,1975,1.28,1220,0.79
201314,NATIONAL,E92000001,England,Total,Ethnicity,Ethnicity_Major_Mixed_Total,Total,323295,350,0.11,16225,5.02,8875,2.74
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Major_Mixed_Total,Male,163355,270,0.16,11835,7.25,6345,3.88
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Major_Mixed_Total,Female,159940,80,0.05,4390,2.74,2530,1.58
201314,NATIONAL,E92000001,England,Total,Ethnicity,Ethnicity_Minor_White_and_Black_Caribbean,Total,94960,175,0.18,7730,8.14,4105,4.32
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_White_and_Black_Caribbean,Male,47455,135,0.28,5585,11.77,2895,6.1
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_White_and_Black_Caribbean,Female,47505,40,0.08,2145,4.51,1210,2.54
201314,NATIONAL,E92000001,England,Total,Ethnicity,Ethnicity_Minor_White_and_Black_African,Total,40035,35,0.09,1695,4.23,990,2.47
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_White_and_Black_African,Male,19965,25,0.14,1255,6.29,720,3.6
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_White_and_Black_African,Female,20070,10,0.04,440,2.18,270,1.36
201314,NATIONAL,E92000001,England,Total,Ethnicity,Ethnicity_Minor_White_and_Asian,Total,73350,50,0.07,2070,2.82,1170,1.6
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_White_and_Asian,Male,37430,40,0.11,1540,4.11,865,2.31
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_White_and_Asian,Female,35920,5,0.02,530,1.48,310,0.86
201314,NATIONAL,E92000001,England,Total,Ethnicity,Ethnicity_Minor_Any_other_Mixed_background,Total,114950,95,0.08,4735,4.12,2610,2.27
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Any_other_Mixed_background,Male,58505,65,0.11,3455,5.91,1870,3.19
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Any_other_Mixed_background,Female,56445,25,0.05,1275,2.26,740,1.31
201314,NATIONAL,E92000001,England,Total,Ethnicity,Ethnicity_Major_Asian_Total,Total,675770,195,0.03,11345,1.68,8045,1.19
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Major_Asian_Total,Male,345170,185,0.05,9230,2.67,6540,1.9
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Major_Asian_Total,Female,330600,15,0,2120,0.64,1500,0.45
201314,NATIONAL,E92000001,England,Total,Ethnicity,Ethnicity_Minor_Indian,Total,180785,20,0.01,1340,0.74,1045,0.58
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Indian,Male,92690,20,0.02,1120,1.21,875,0.94
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Indian,Female,88095,0,0,220,0.25,170,0.2
201314,NATIONAL,E92000001,England,Total,Ethnicity,Ethnicity_Minor_Pakistani,Total,272965,105,0.04,6650,2.44,4570,1.67
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Pakistani,Male,139545,100,0.07,5445,3.9,3735,2.68
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Pakistani,Female,133420,5,0,1205,0.9,835,0.63
201314,NATIONAL,E92000001,England,Total,Ethnicity,Ethnicity_Minor_Bangladeshi,Total,110510,35,0.03,1975,1.79,1450,1.31
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Bangladeshi,Male,55465,35,0.06,1570,2.83,1150,2.07
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Bangladeshi,Female,55045,x,x,405,0.74,305,0.55
201314,NATIONAL,E92000001,England,Total,Ethnicity,Ethnicity_Minor_Any_other_Asian_background,Total,111510,35,0.03,1380,1.24,975,0.88
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Any_other_Asian_background,Male,57470,30,0.05,1095,1.91,785,1.36
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Any_other_Asian_background,Female,54040,5,0.01,285,0.53,195,0.36
201314,NATIONAL,E92000001,England,Total,Ethnicity,Ethnicity_Major_Black_Total,Total,364185,435,0.12,17390,4.77,11310,3.11
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Major_Black_Total,Male,183170,360,0.2,13150,7.18,8245,4.5
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Major_Black_Total,Female,181015,75,0.04,4240,2.34,3065,1.69
201314,NATIONAL,E92000001,England,Total,Ethnicity,Ethnicity_Minor_Black_Caribbean,Total,88445,210,0.24,7260,8.21,4315,4.88
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Black_Caribbean,Male,44525,165,0.37,5410,12.15,3085,6.93
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Black_Caribbean,Female,43920,45,0.1,1850,4.21,1230,2.8
201314,NATIONAL,E92000001,England,Total,Ethnicity,Ethnicity_Minor_Black_African,Total,231330,175,0.08,7920,3.42,5610,2.42
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Black_African,Male,115895,155,0.13,6060,5.23,4145,3.58
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Black_African,Female,115435,20,0.02,1860,1.61,1465,1.27
201314,NATIONAL,E92000001,England,Total,Ethnicity,Ethnicity_Minor_Any_other_black_background,Total,44415,50,0.11,2210,4.98,1385,3.12
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Any_other_black_background,Male,22750,40,0.17,1680,7.38,1015,4.47
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Any_other_black_background,Female,21665,10,0.05,530,2.45,370,1.71
201314,NATIONAL,E92000001,England,Total,Ethnicity,Ethnicity_Minor_Chinese,Total,26690,x,x,110,0.41,85,0.31
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Chinese,Male,13340,x,x,90,0.67,70,0.52
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Chinese,Female,13345,0,0,20,0.14,15,0.11
201314,NATIONAL,E92000001,England,Total,Ethnicity,Ethnicity_Minor_Any_Other_Ethnic_Group,Total,105740,50,0.05,2710,2.56,1800,1.7
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Any_Other_Ethnic_Group,Male,54620,45,0.08,2145,3.93,1415,2.59
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minor_Any_Other_Ethnic_Group,Female,51115,5,0.01,565,1.11,385,0.76
201314,NATIONAL,E92000001,England,Total,Ethnicity,Ethnicity_Minority_ethnic_pupil,Total,1856320,1280,0.07,60125,3.24,37115,2
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minority_ethnic_pupil,Male,943675,1060,0.11,45685,4.84,27815,2.95
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Minority_ethnic_pupil,Female,912645,220,0.02,14440,1.58,9305,1.02
201314,NATIONAL,E92000001,England,Total,Ethnicity,Ethnicity_Unclassified,Total,63280,90,0.14,3480,5.5,1945,3.07
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Unclassified,Male,32740,70,0.21,2605,7.95,1430,4.37
201314,NATIONAL,E92000001,England,Total,Ethnicity_gender,Ethnicity_Unclassified,Female,30540,20,0.07,880,2.88,515,1.68
201314,NATIONAL,E92000001,England,Total,NC_year,NC_Year_Nursery,Total,306640,0,0,70,0.02,45,0.01
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_Nursery,Male,155840,0,0,60,0.04,35,0.02
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_Nursery,Female,150800,0,0,10,0.01,5,0
201314,NATIONAL,E92000001,England,Total,NC_year,NC_Year_Reception,Total,633545,25,0,1970,0.31,925,0.15
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_Reception,Male,324400,25,0.01,1735,0.53,810,0.25
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_Reception,Female,309145,5,0,235,0.08,115,0.04
201314,NATIONAL,E92000001,England,Total,NC_year,NC_Year_1,Total,641665,80,0.01,4575,0.71,1925,0.3
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_1,Male,328665,75,0.02,4075,1.24,1680,0.51
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_1,Female,313000,5,0,505,0.16,240,0.08
201314,NATIONAL,E92000001,England,Total,NC_year,NC_Year_2,Total,618055,95,0.02,5510,0.89,2390,0.39
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_2,Male,316700,90,0.03,4815,1.52,2080,0.66
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_2,Female,301355,5,0,700,0.23,305,0.1
201314,NATIONAL,E92000001,England,Total,NC_year,NC_Year_3,Total,596735,155,0.03,7325,1.23,3135,0.53
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_3,Male,305530,145,0.05,6485,2.12,2760,0.9
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_3,Female,291205,15,0,840,0.29,375,0.13
201314,NATIONAL,E92000001,England,Total,NC_year,NC_Year_4,Total,584290,145,0.02,7975,1.36,3735,0.64
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_4,Male,298885,135,0.05,7235,2.42,3330,1.11
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_4,Female,285405,10,0,740,0.26,405,0.14
201314,NATIONAL,E92000001,England,Total,NC_year,NC_Year_5,Total,572190,220,0.04,9415,1.65,4800,0.84
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_5,Male,292845,205,0.07,8520,2.91,4295,1.47
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_5,Female,279345,10,0,895,0.32,505,0.18
201314,NATIONAL,E92000001,England,Total,NC_year,NC_Year_6,Total,555955,165,0.03,10260,1.85,5620,1.01
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_6,Male,284645,160,0.06,9220,3.24,4980,1.75
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_6,Female,271310,5,0,1040,0.38,640,0.24
201314,NATIONAL,E92000001,England,Total,NC_year,NC_Year_7,Total,531885,360,0.07,27290,5.13,13805,2.6
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_7,Male,272520,315,0.12,23050,8.46,11370,4.17
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_7,Female,259365,45,0.02,4245,1.64,2435,0.94
201314,NATIONAL,E92000001,England,Total,NC_year,NC_Year_8,Total,537005,690,0.13,41315,7.69,21175,3.94
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_8,Male,274360,530,0.19,30735,11.2,15585,5.68
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_8,Female,262645,160,0.06,10580,4.03,5590,2.13
201314,NATIONAL,E92000001,England,Total,NC_year,NC_Year_9,Total,547735,1055,0.19,52110,9.51,27145,4.96
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_9,Male,279965,770,0.28,35325,12.62,18335,6.55
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_9,Female,267770,285,0.11,16785,6.27,8810,3.29
201314,NATIONAL,E92000001,England,Total,NC_year,NC_Year_10,Total,562470,1315,0.23,59470,10.57,31600,5.62
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_10,Male,287730,955,0.33,39180,13.62,20905,7.27
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_10,Female,274740,360,0.13,20290,7.39,10695,3.89
201314,NATIONAL,E92000001,England,Total,NC_year,NC_Year_11,Total,559295,515,0.09,39065,6.98,23910,4.28
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_11,Male,285265,410,0.14,27690,9.71,16790,5.89
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_11,Female,274025,105,0.04,11375,4.15,7120,2.6
201314,NATIONAL,E92000001,England,Total,NC_year,NC_Year_12_and_above,Total,449380,40,0.01,2090,0.46,1845,0.41
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_12_and_above,Male,217415,40,0.02,1605,0.74,1410,0.65
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_12_and_above,Female,231965,5,0,480,0.21,435,0.19
201314,NATIONAL,E92000001,England,Total,NC_year,NC_Year_Not_followed,Total,1465,x,x,20,1.23,10,0.82
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_Not_followed,Male,1010,x,x,15,1.49,10,0.99
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_Not_followed,Female,455,0,0,5,0.66,x,x
201314,NATIONAL,E92000001,England,Total,NC_year,NC_Year_Unclassified,Total,0,85,.,1010,.,780,.
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_Unclassified,Male,0,70,.,710,.,545,.
201314,NATIONAL,E92000001,England,Total,NC_year_gender,NC_Year_Unclassified,Female,0,10,.,300,.,230,.
201314,NATIONAL,E92000001,England,Total,FSM_Eligible,FSM_Eligible,Total,1254215,2260,0.18,110635,8.82,53035,4.23
201314,NATIONAL,E92000001,England,Total,FSM_Eligible,FSM_NotEligible,Total,6444095,2685,0.04,158820,2.46,89795,1.39
201314,NATIONAL,E92000001,England,Total,FSM_Eligible,FSM_Unclassified,Total,0,x,.,20,.,15,.
201314,NATIONAL,E92000001,England,Total,FSM_eligible_in_last_6_years,FSM_eligible_in_last_6_years,Total,1922115,3240,0.17,167290,8.7,82295,4.28
201314,NATIONAL,E92000001,England,Total,FSM_eligible_in_last_6_years,FSM_not_eligible_in_last_6_years,Total,5020150,1405,0.03,97505,1.94,57180,1.14
201314,NATIONAL,E92000001,England,Total,FSM_eligible_in_last_6_years,FSM_unclassified_in_last_6_years,Total,756045,300,0.04,4675,0.62,3370,0.45
201314,NATIONAL,E92000001,England,Total,SEN_provision,SEN_Provision_No_SEN,Total,6298525,1705,0.03,108870,1.73,67765,1.08
201314,NATIONAL,E92000001,England,Total,SEN_provision,SEN_provision_SEN_with_statement_EHC,Total,218475,335,0.15,33190,15.19,14020,6.42
201314,NATIONAL,E92000001,England,Total,SEN_provision,SEN_provision_SEN_without_statement,Total,1181310,2910,0.25,127410,10.79,61060,5.17
201314,NATIONAL,E92000001,England,Total,SEN_provision,SEN_provision_Unclassified,Total,0,0,.,5,.,x,.
201314,NATIONAL,E92000001,England,Total,SEN_primary_need,SEN_primary_need_Autistic_spectrum_disorder,Total,76015,85,0.11,6145,8.09,3035,3.99
201314,NATIONAL,E92000001,England,Total,SEN_primary_need,SEN_primary_need_Hearing_impairment,Total,16470,5,0.02,605,3.66,360,2.17
201314,NATIONAL,E92000001,England,Total,SEN_primary_need,SEN_primary_need_Moderate_learning_difficulty,Total,129830,225,0.17,13545,10.43,6420,4.94
201314,NATIONAL,E92000001,England,Total,SEN_primary_need,SEN_primary_need_Multisensory_impairment,Total,1110,x,x,35,3.33,20,1.98
201314,NATIONAL,E92000001,England,Total,SEN_primary_need,SEN_primary_need_Other_difficulty_disability,Total,29040,40,0.13,2825,9.72,1320,4.55
201314,NATIONAL,E92000001,England,Total,SEN_primary_need,SEN_primary_need_Physical_disability,Total,26765,5,0.02,560,2.1,300,1.12
201314,NATIONAL,E92000001,England,Total,SEN_primary_need,SEN_primary_need_Profound_and_multiple_learning_difficulty,Total,10585,x,x,65,0.6,35,0.32
201314,NATIONAL,E92000001,England,Total,SEN_primary_need,SEN_primary_need_Behavioural_emotional_and_social_difficulties,Total,138655,1515,1.09,65780,47.44,26595,19.18
201314,NATIONAL,E92000001,England,Total,SEN_primary_need,SEN_primary_need_Speech_language_and_communications_needs,Total,138900,80,0.06,5285,3.8,2610,1.88
201314,NATIONAL,E92000001,England,Total,SEN_primary_need,SEN_primary_need_Severe_learning_difficulty,Total,31040,15,0.04,670,2.16,355,1.14
201314,NATIONAL,E92000001,England,Total,SEN_primary_need,SEN_primary_need_Specific_learning_difficulty,Total,67550,110,0.16,6120,9.06,3100,4.59
201314,NATIONAL,E92000001,England,Total,SEN_primary_need,SEN_primary_need_Visual_impairment,Total,9115,x,x,365,3.98,170,1.85
201314,NATIONAL,E92000001,England,State-funded primary,Total,Total,Total,4416710,870,0.02,45005,1.02,21650,0.49
201314,NATIONAL,E92000001,England,State-funded primary,Gender,Gender_male,Total,2252900,815,0.04,40180,1.78,19115,0.85
201314,NATIONAL,E92000001,England,State-funded primary,Gender,Gender_female,Total,2163810,55,0,4830,0.22,2535,0.12
